event_date,event_type,scope,severity,expected_channel,note,source
2018-08-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-08-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Aug),
2018-09-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-09-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Sep),
2018-10-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Oct early),
2018-10-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Oct early),
2018-10-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Oct early),
2018-10-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Oct early),
2018-10-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2018 (Oct early),
2018-10-18,news_other,global,low,unknown,Kinh Doanh - m.nhipcaudautu.vn,google_news_rss:unknown
2019-01-15,policy_inspection,domestic_vietnam,medium,safe_haven_buy,SBV strengthened gold market inspection - reduced smuggling channels,
2019-01-22,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-22,news_other,global,low,unknown,502 Bad Gateway - m.nhipcaudautu.vn,google_news_rss:unknown
2019-01-23,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-24,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-25,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-26,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-27,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-28,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-29,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-30,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-01-31,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-02-01,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-02-02,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-02-03,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-02-04,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-02-05,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2019: 2019-02-05),
2019-02-09,than_tai,domestic_vietnam,high,premium_spike,Thần Tài day (ngày vía Thần Tài) - peak gold shopping 2019,
2019-04-15,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-16,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-17,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-18,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-19,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-20,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-21,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-22,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-23,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-24,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-25,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-26,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-27,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-28,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-29,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-04-30,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2019 (Apr),
2019-05-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-06,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-07,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-08,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-08,news_other,global,low,unknown,502 Bad Gateway - m.nhipcaudautu.vn,google_news_rss:unknown
2019-05-09,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-10,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-11,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-12,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-13,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-14,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-05-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2019 (May),
2019-06-20,gold_price_up,domestic_vietnam,high,premium_spike,Giá vàng hôm nay 20/6/2019: Vàng tăng mạnh sau tuyên bố FOMC - VOH,google_news_rss:unknown
2019-08-05,news_other,global,low,unknown,Gold market demand quiet despite recent strong gains - vietnamnews.vn,google_news_rss:unknown
2019-08-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-08-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Aug),
2019-09-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-15,news_other,global,low,unknown,POPS: Truyện tranh Việt Bao giờ thức giấc? - m.nhipcaudautu.vn,google_news_rss:unknown
2019-09-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-09-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Sep),
2019-10-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Oct early),
2019-10-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Oct early),
2019-10-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Oct early),
2019-10-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Oct early),
2019-10-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2019 (Oct early),
2019-11-03,news_other,global,low,unknown,Việt Nam có phải là mỏ vàng của các công ty Hàn Quốc? - m.nhipcaudautu.vn,google_news_rss:unknown
2019-12-12,gold_price_up,domestic_vietnam,high,premium_spike,Giá vàng hôm nay 12/12/2019: Giá vàng tăng sau tuyên bố FOMC - VOH,google_news_rss:unknown
