event_date,event_type,scope,severity,expected_channel,note,source_url,effective_from,effective_to,source,publisher,headline,body_text,query_used,relevance_score
2025-12-18,news_other,global,low,unknown,Thủ tướng chỉ đạo khẩn trương đề xuất thành lập Sàn giao dịch vàng; triển khai thí điểm thị trường tài sản mã hóa - xaydungchinhsach.chinhphu.vn,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNSzU2Z09lZC1GSHJ0eXBkaENUU3dveUxwOWFBd3EtX1dIZWl1R2J3UEZUSFB5UlRNNHdHLXM4UmFFLUVVU1JISnIwNG5qRVpSMXZ4ZWF5UmVFVldObHBsUDNTODUtV2lfREl3eThTaHgxbnJaY3ZheV8wT3V6V1NIYXY2UndWRUEteWlsa1RiTUVta0lRdnV0Q18xNklOUVVtM2JjRWRuRjlwUVZpZ2RvdmdQZkhpNkxYelh1RVROc1N,2025-12-18,2025-12-18,google_news_rss:unknown,,Thủ tướng chỉ đạo khẩn trương đề xuất thành lập Sàn giao dịch vàng; triển khai thí điểm thị trường tài sản mã hóa - xaydungchinhsach.chinhphu.vn,"Khẩn trương rà soát, đề xuất các ""điểm mở chính sách""

Thủ tướng Chính phủ vừa ban hành Công điện số 241/CĐ-TTg, ngày 17/12/2025 chỉ đạo thực hiện các nhiệm vụ thúc đẩy tăng trưởng kinh tế.

Công điện nêu rõ: Thời gian qua, nhờ sự lãnh đạo, chỉ đạo, điều hành quyết liệt, chủ động, kịp thời, linh hoạt, hiệu quả của Chính phủ, Thủ tướng Chính phủ, các bộ, ngành, địa phương và sự vào cuộc tích cực của cả hệ thống chính trị, cộng đồng doanh nghiệp và Nhân dân cả nước dưới sự lãnh đạo của Đảng, tình ",trung tâm giao dịch vàng,2
2025-12-18,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"SJC gold price increased by 600,000 VND, surpassing the 156 million VND/ounce mark. - baonghean.vn",https://news.google.com/rss/articles/CBMimAFBVV95cUxNc0dESFFiU2huakZDQjExZjJwbm4xOWhydVZsSm9lck1RWVR5R1lZejl3R2V1Slh0NDhySTlkaXBCN294TEtHX05VV2VfbE9kLXc5TkFmNkNPYS1QUXlJU3llcXBka1JLNlNMVzNBNVlyMmhlZy1sbzVnVVBTYzZrWDN1Qll3Y0pxeEE2bUNlbzRsZmNtSUpXZQ?oc=5,2025-12-18,2025-12-18,google_news_rss:unknown,,"SJC gold price increased by 600,000 VND, surpassing the 156 million VND/ounce mark. - baonghean.vn",,sjc official price,2
2025-12-19,news_other,global,low,unknown,"Mẹ Hà Nội bán 15 cây vàng năm 2024 để cho con đi du học, giờ vàng hơn 15 triệu/lượng, tiếc đứt ruột nhưng vẫn phải thừa nhận điều này! - CafeF",https://news.google.com/rss/articles/CBMigAJBVV95cUxPcWJXUkhpeTNWQi1DcTZjMnlWXzFpLWZ5cFdBT1NZa3VKNUg2TlRvb19LMlowc2NhbWo1NkhabGJ1V3pMb0lWbGpLS3dIcnhHcmxDMjJBV0VabWg2YUJMQzZtVXNNRGVOcloxSEF4Y2hBRUFXeTRlVzVmZHRqbnFyWURPOVdxY2YybndjcTZkdlFfQmd4M2NIYjlBTFJHNnRsUS1CVC0wcV91UTlWR1o3eWxkaTI4a3ZMYWhQdHNkT3R,2025-12-19,2025-12-19,google_news_rss:unknown,,"Mẹ Hà Nội bán 15 cây vàng năm 2024 để cho con đi du học, giờ vàng hơn 15 triệu/lượng, tiếc đứt ruột nhưng vẫn phải thừa nhận điều này! - CafeF","Bảng giá điện tử
Danh mục đầu tư

MỚI NHẤT!

Đọc nhanh >>
XÃ HỘI
CHỨNG KHOÁN
BẤT ĐỘNG SẢN
DOANH NGHIỆP
NGÂN HÀNG
SMART MONEY
TÀI CHÍNH QUỐC TẾ
VĨ MÔ
KINH TẾ SỐ
THỊ TRƯỜNG
SỐNG
LIFESTYLE
Dữ liệu
AGM Awards
Mẹ Hà Nội bán 15 cây vàng năm 2024 để cho con đi du học, giờ vàng hơn 15 triệu/lượng, tiếc đứt ruột nhưng vẫn phải thừa nhận điều này!

Theo Thanh Hương | 19-12-2025 - 22:08 PM | Sống

Chia sẻ

Khi giá vàng vượt mốc 150 triệu đồng/lượng, chị Hoa nhẩm tính tài sản của mình đã ""bốc hơi"" hơn 1 tỷ ",vàng giá 2024,2
2025-12-19,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 19/12/2025: Giá vàng SJC, vàng nhẫn trong nước, vàng thế giới - Báo Lâm Đồng",https://news.google.com/rss/articles/CBMirgFBVV95cUxOclozYXVyQTlUVkFlNzBHVl9nNFBVend3TXhSdGhDZnJKTTlVdjF4QUI3SmhLRXJOWjJGalZCc2RROHFjalFVcDJTbzloSG1JUEVHRUxEdm5MaFBWVTJWMkdwUGh1bmNCeUFVMnVOYjBpYW1fZDMya01DNlNiVkxtbXhsV1RtbHB4WWlXbEVrLTlnVEx5aEVlb0pwZTdlMldVRzBtSWlXbWQxQUNuOFE?oc=5,2025-12-19,2025-12-19,google_news_rss:unknown,,"Giá vàng hôm nay 19/12/2025: Giá vàng SJC, vàng nhẫn trong nước, vàng thế giới - Báo Lâm Đồng","Giá vàng hôm nay 19/12/2025: Giá vàng SJC, vàng nhẫn trong nước, vàng thế giới
Văn Khoa • 19/12/2025 04:09

Giá vàng SJC sáng 19/12 giữ mức cao sau phiên tăng nhẹ, trong khi vàng thế giới dao động quanh đỉnh 4.300 USD/ounce trước tác động dữ liệu lạm phát Mỹ.

Giá vàng SJC tiếp tục duy trì mức cao sau phiên tăng nhẹ

Tính đến 04h00 ngày 19/12, giá vàng hôm nay ghi nhận mở cửa với mức giá dao động trong khoảng 154,4 – 156,4 triệu đồng/lượng. Ở tất cả các thương hiệu lớn trong nước đồng loạt tăng ",vàng giá 2025,2
2025-12-20,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 20/12/2025 neo ở đỉnh lịch sử, chốt lời nhiều hơn trú ẩn, sức bền đáng chú ý của kim loại quý trong năm 2026 - Báo Thế giới và Việt Nam",https://news.google.com/rss/articles/CBMi6gFBVV95cUxQOHluTzBZLTg2VFVHZTJCbnNaNGJCSXdGR0xOZzJUeGFZUjZtS0hlQ28tVl9Yblc3Z0FscWR6c3hXRTFhbldLT2NaaUpITlVPdkVHei1KVERHMWw5TW9Yb0c4TVREZi05YmQ0SW03UE1HdlZnMlFDbEkySXNScHJKa1V2cjYzYVRSYVdWdHBCbzZ1VTZXNXVXYkZlYjkwWmQxdjJtYktkNHB2UmpBQk5ESWI0QlVzVmZPejJxOThqRmd,2025-12-20,2025-12-20,google_news_rss:unknown,,"Giá vàng hôm nay 20/12/2025 neo ở đỉnh lịch sử, chốt lời nhiều hơn trú ẩn, sức bền đáng chú ý của kim loại quý trong năm 2026 - Báo Thế giới và Việt Nam","Giá vàng hôm nay 19/12/2025 tiếp tục tăng, vàng có vai trò mới trong danh mục đầu tư, kim loại quý có thể đạt đỉnh 5.000 USD vào năm tới?
Giá vàng hôm nay 18/12/2025 trở lại đỉnh cao, kinh tế Mỹ mất đà, nhà đầu tư nên chuẩn bị cho một đợt điều chỉnh kéo dài nhiều năm
Giá vàng hôm nay 17/12/2025 đảo chiều trước áp lực chốt lời, mức sinh lợi trên 60%, kho vàng dự trữ thành 'vành đai an toàn' của kinh tế Nga",vàng giá 2025,2
2025-12-21,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng tuần qua: Tăng rất nhanh, rồi lập tức giảm sâu - VietnamFinance",https://news.google.com/rss/articles/CBMingFBVV95cUxNenNwX2hGRGNRVW1GaFk5Vi1zcXhoTEd1bk1NWEpZUWZGT0dsMXFuY1k1SDlGeHlKcWZSUlNvVHhWeFkza2VWWVc4YkdXTjRpY1NzaFBJX085OGVqRTEwZmxyLUI3SVI5XzF4UHpLRUpYWEUxakg2WGxxSkxXckJPYjBlU0pYQ3QzQ1hVSjFWQUpPSkRoTklSWmJ4QTFSZw?oc=5,2025-12-21,2025-12-21,google_news_rss:unknown,,"Giá vàng tuần qua: Tăng rất nhanh, rồi lập tức giảm sâu - VietnamFinance","Giá vàng tuần qua: Tăng rất nhanh, rồi lập tức giảm sâu
Minh Nhật - 21/12/2025 07:00 (GMT+7)
(VNF) - Giá vàng trong nước trải qua một tuần nhiều biến động khi tăng mạnh vào đầu tuần và chững lại trong cuối tuần.
Giá vàng trong nước có một tuần biến động

Thị trường vàng trong nước đã trải qua một tuần nhiều cảm xúc khi giá vàng liên tục được điều chỉnh.

Trong đầu tuần, giá vàng miếng SJC tăng mạnh với khi giá mua vào từ 154,4 triệu đồng/lượng lên 155,3 triệu đồng/lượng, còn giá bán ra tăng từ k",vàng nhập siêu,2
2025-12-21,fx_shock,domestic_vietnam,medium,fx_pass_through,"Giá vàng hôm nay 21/12/2025 neo sát đỉnh lịch sử, đồng USD củng cố sức mạnh, giá bạc sẽ còn gây bất ngờ trong năm 2026? - Báo Thế giới và Việt Nam",https://news.google.com/rss/articles/CBMi4AFBVV95cUxOUzdpTlMyN0dhVldpRE5kU09VekZhUXZoQV9SYlpaUFlXcXNGX3BPYVJaYmVxZ1ZrdVJseGJmZGdtVXFxXzN5ZDd3ZTNDanVPeVFKNWI2aTRYbnRDaXU2Mk13WmlUcjJkQ3YxV3NDQzdrS3N5OU9tVnBUMi1PQUd4djZ3NDJLUHhiV3ZDbmh1dkdrcFVGZFNNcWlielEyd29XNjZMeHFsWTU5VG9naHZkVVZJdzBUTGs1YzF5TENwemE,2025-12-21,2025-12-21,google_news_rss:unknown,,"Giá vàng hôm nay 21/12/2025 neo sát đỉnh lịch sử, đồng USD củng cố sức mạnh, giá bạc sẽ còn gây bất ngờ trong năm 2026? - Báo Thế giới và Việt Nam","Giá vàng hôm nay 20/12/2025 neo ở đỉnh lịch sử, chốt lời nhiều hơn trú ẩn, sức bền đáng chú ý của kim loại quý trong năm 2026
Giá vàng hôm nay 19/12/2025 tiếp tục tăng, vàng có vai trò mới trong danh mục đầu tư, kim loại quý có thể đạt đỉnh 5.000 USD vào năm tới?
Giá vàng hôm nay 18/12/2025 trở lại đỉnh cao, kinh tế Mỹ mất đà, nhà đầu tư nên chuẩn bị cho một đợt điều chỉnh kéo dài nhiều năm",vàng giá 2025,2
2025-12-22,gold_price_up,domestic_vietnam,high,premium_spike,"Giá vàng hôm nay 22/12/2025: Kết phiên thăng hoa, vàng tăng tới 900 nghìn/lượng - Báo VietNamNet",https://news.google.com/rss/articles/CBMimgFBVV95cUxOM0RyRXVoX0k2SDBCNkdCampOUzMtcmNieEQ3ZHYzQW54ZXNYNzVGQWw2b0txUFB5V2dVZVhpWWZXOHFfRF9lRXVZTElJWkZfNFU3QmxGQjNkRWJJTjA5TlNIdVpIWDRwZjlIdkVCbEZmT1M4ZWNOS1dma2pTQUhWYUMtT3VndVBUWGxpTnBnM29xclZfc3BRS0tB?oc=5,2025-12-22,2025-12-22,google_news_rss:unknown,,"Giá vàng hôm nay 22/12/2025: Kết phiên thăng hoa, vàng tăng tới 900 nghìn/lượng - Báo VietNamNet","Giá vàng hôm nay 22/12/2025: Kết phiên thăng hoa, vàng tăng tới 900 nghìn/lượng

Duy Anh

Xem các bài viết của tác giả
Giá vàng hôm nay 22/12/2025 tăng ngay phiên giao dịch đầu tuần. Giá vàng miếng SJC tăng gần 1 triệu đồng/lượng.

Giá vàng trong nước hôm nay 22/12/2025

Chốt phiên giao dịch 22/12, giá vàng miếng SJC đóng cửa ở mức 155,5-157,5 triệu đồng/lượng (mua - bán), tăng 900.000 đồng/lượng ở cả chiều mua vào và bán ra so với kết phiên giao dịch cuối tuần qua.

Giá vàng nhẫn loại 1-5 chỉ c",vàng giá 2025,2
2025-12-22,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 22/12/2025 khó rời đỉnh, thị trường 'dùng dằng' chờ cú hích mới, chuyên gia dự báo giá vàng tuần này thế nào? - Báo Thế giới và Việt Nam",https://news.google.com/rss/articles/CBMi5wFBVV95cUxPWWJod2dJX3Q4T2tNQy1qTFlGMVIwck03T3BYU1lJLXJRc3NPMzJGeWxUckJDUXVfMzFkMU1aSlJnVFNrZmthLTZMYm8yRkxQb08ydG1jM3lHYXZUeThuV2hCaUxuZEo5NUl5Z2ZZdF9fbGI0TWhFdHhtSWUzd05zdEprRDhXZ21LaF9aUlJHeWRkdDJPMWxUai1NamFCVUhHTk9LYXFQa0MzQ29FQTc0UmVGZ19oRW5mV0ZRTm9pZVl,2025-12-22,2025-12-22,google_news_rss:unknown,,"Giá vàng hôm nay 22/12/2025 khó rời đỉnh, thị trường 'dùng dằng' chờ cú hích mới, chuyên gia dự báo giá vàng tuần này thế nào? - Báo Thế giới và Việt Nam","Giá vàng hôm nay 21/12/2025 neo sát đỉnh lịch sử, đồng USD củng cố sức mạnh, giá bạc sẽ còn gây bất ngờ trong năm 2026?
Giá vàng hôm nay 20/12/2025 neo ở đỉnh lịch sử, chốt lời nhiều hơn trú ẩn, sức bền đáng chú ý của kim loại quý trong năm 2026
Giá vàng hôm nay 19/12/2025 tiếp tục tăng, vàng có vai trò mới trong danh mục đầu tư, kim loại quý có thể đạt đỉnh 5.000 USD vào năm tới?",vàng giá 2025,2
2025-12-22,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices this afternoon, December 22, 2025: ACB, SJC, PNJ gold prices, 9999 24K, world gold prices. - baonghean.vn",https://news.google.com/rss/articles/CBMitgFBVV95cUxOR2UwTHd0blZLTUlDUlptcVhKaFVxaXFZWWM4aXluVE0ySGswLVVGTkt3SzY0dDdkcXNmaXU5UC1wMlh2dTh1VWo1dURCTDZtbFk0ZTdJcEYybmpHNThXVWdwZjFzMGxPQVdOTnNSZ0syRFAzRl9sN29ueFlWdVZLVjg4dk1XWW9oMHRoZGFNTkNVdjFITlJXa3ZEcElSenVZWTJ4Zm4tODlGbG5xb0FNanoyUXp6UQ?oc=5,2025-12-22,2025-12-22,google_news_rss:unknown,,"Gold prices this afternoon, December 22, 2025: ACB, SJC, PNJ gold prices, 9999 24K, world gold prices. - baonghean.vn","Vietnamese
LISTEN TO AN NEWS
NGHE AN DAILY
NGHE AN WEEKEND
Nghe An Newspaper:
Nghe An Television:
Latest
Current Affairs
Party building
Economy
International
Society
Putting the resolution into practice.
Education
Law
Sport
Business networking
Video
Health
Labor
Entertainment
Short Video
Homepage
Economy
Market
Gold prices this afternoon, December 22, 2025: ACB, SJC, PNJ gold prices, 9999 24K, world gold prices.
Quoc Duan • December 22, 2025 15:35

Gold prices this afternoon, December 22, 2025: ",gold price spike 2025,2
2025-12-23,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 23/12/2025 lập kỷ lục mới, thêm một 'điểm nóng' khiến thế giới lo sợ, ba kịch bản cho kim loại quý vào năm 2026? - Báo Thế giới và Việt Nam",https://news.google.com/rss/articles/CBMi6wFBVV95cUxNd0NTVXRIT2xENGNhaHVqdHhZUi01YnpmODBxTU5SczhjQ3R6SFpxUmZIME1NYnZPV245NzZJYlM1SE0tNEUwREVWd3JPWGw0Y0VKOFFyTkpPbllSdkdMbmdsSVNIQ192di11aUthZGNzSl9XTi1rM00tRk1NQ1BVbWhnWTh4NjAyVFJSUWhBaElCaTUtOVhxZEl1bGtLV3RaMXB3OW5xaS1mNmg3N3huM1UzcmdkMEpCOGREcU9KNXV,2025-12-23,2025-12-23,google_news_rss:unknown,,"Giá vàng hôm nay 23/12/2025 lập kỷ lục mới, thêm một 'điểm nóng' khiến thế giới lo sợ, ba kịch bản cho kim loại quý vào năm 2026? - Báo Thế giới và Việt Nam","Giá vàng hôm nay 22/12/2025 khó rời đỉnh, thị trường 'dùng dằng' chờ cú hích mới, chuyên gia dự báo giá vàng tuần này thế nào?
Giá vàng hôm nay 21/12/2025 neo sát đỉnh lịch sử, đồng USD củng cố sức mạnh, giá bạc sẽ còn gây bất ngờ trong năm 2026?
Giá vàng hôm nay 20/12/2025 neo ở đỉnh lịch sử, chốt lời nhiều hơn trú ẩn, sức bền đáng chú ý của kim loại quý trong năm 2026",vàng giá 2025,2
2025-12-23,fx_shock,domestic_vietnam,medium,fx_pass_through,"UOB forecasts Vietnam's GDP growth in 2026 to reach 7%, and the USD/VND exchange rate to hit 26,300. - baonghean.vn",https://news.google.com/rss/articles/CBMimgFBVV95cUxPcndzZHdWRGJlQXk2WmVCNDcyeVlZWHcwWW9LOS1iQWZsRkVnY3J1RlJ2d3RQcVRKUWtUa3dMR0RLRl93MTZyMWRoQ1pLQnRrUTd4dk1jRHB1WEktX096LWV4ZVp1eks0MFhBS2JvLWI3NHJpdkluaDFFN1pNMzJmNmFuMVlBWXBuQUJQWjNLNEFRU0xtU3RZNEJn?oc=5,2025-12-23,2025-12-23,google_news_rss:unknown,,"UOB forecasts Vietnam's GDP growth in 2026 to reach 7%, and the USD/VND exchange rate to hit 26,300. - baonghean.vn","Vietnamese
LISTEN TO AN NEWS
NGHE AN DAILY
NGHE AN WEEKEND
Nghe An Newspaper:
Nghe An Television:
Latest
Current Affairs
Party building
Economy
International
Society
Putting the resolution into practice.
Education
Law
Sport
Business networking
Video
Health
Labor
Entertainment
Short Video
Homepage
Economy
Market
UOB forecasts Vietnam's GDP growth in 2026 to reach 7%, and the USD/VND exchange rate to hit 26,300.
Create Mind•December 23, 2025 14:59

UOB Bank forecasts Vietnam's GDP growth in 2026 t",gold price spike 2025,1
2025-12-24,news_other,global,low,unknown,"Sàn vàng Thượng Hải: 'Pháo đài' mới nổi ở châu Á, tham vọng thay thế những sàn giao dịch 'vàng giấy' ở Phương Tây - CafeF",https://news.google.com/rss/articles/CBMi4AFBVV95cUxOamJBQS16R3ZWOXBiMEdNUkV4dm1SN0RuZWVoSWRNMzRFNnp1eFlUc2h6OVdlNW1vOFEzWWtNMHBkYUYxU0M5QWVCNTVUenVDaExJZzBwLUZEbmJOMHNtc1ItVnR2Y3dVaGZYYUF3UElSWmlWZC1id29BdXBmbTRBNG40UHhMSkNvQ3ZvVnJNRzFGSFhSc0cwSVJKemRDVjAtaFBxVThiR1FpZC1nb1hwQl9PWHFKY2cxSFB0ajNOQUZ,2025-12-24,2025-12-24,google_news_rss:unknown,,"Sàn vàng Thượng Hải: 'Pháo đài' mới nổi ở châu Á, tham vọng thay thế những sàn giao dịch 'vàng giấy' ở Phương Tây - CafeF","Trong giới tài chính toàn cầu vào những ngày cuối năm 2025, một cuộc dịch chuyển quyền lực âm thầm nhưng mãnh liệt đang diễn ra: dòng chảy của vàng vật chất từ Tây sang Đông. Ngày càng nhiều nhà đầu tư nhận thấy sàn vàng tại New York và London không còn là tấm lá chắn an toàn tuyệt đối khi giao dịch bằng “vàng giấy” (Paper Gold), trong khi Thượng Hải đang nổi lên như một ""pháo đài"" mới dựa trên giá trị thực.

Xin được nhắc rằng sàn vàng COMEX (Mỹ) và London OTC/LBMA (châu Âu), phần lớn giao dịch",gold LBMA AM,2
2025-12-24,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 24/12/2025: Vàng miếng SJC, nhẫn trơn lập đỉnh theo thế giới - Báo VietNamNet",https://news.google.com/rss/articles/CBMirwFBVV95cUxOckNHTkRqUGZ5SGNMblRvYUpTYV9MOEhDbG93cGVqa0R4WlA4dVZGNXBfaWc4ZE1OX2h0RUVHRVA4ZGs2SnBKOFVxNlVyTXJVY3d3enJjUW1Lb1F6VjYwM3ZpbkVzZXZ4MUpSX2VHX040a2hQT2xaU25SWGoxM0RYcmZNcnNxTFBnamdscHBWb3I4bnEwd3VMZ3J2eU53T1hkdTFjMVV3WHpWRzd1ZXlz?oc=5,2025-12-24,2025-12-24,google_news_rss:unknown,,"Giá vàng hôm nay 24/12/2025: Vàng miếng SJC, nhẫn trơn lập đỉnh theo thế giới - Báo VietNamNet","Giá vàng hôm nay 24/12/2025: Vàng miếng SJC, nhẫn trơn lập đỉnh theo thế giới

Mạnh Hà

Xem các bài viết của tác giả
Giá vàng hôm nay 24/12/2025 trên thị trường quốc tế tiếp tục tăng vọt lên đỉnh cao lịch sử. Trong nước, giá vàng miếng SJC và vàng nhẫn tăng mạnh trong phiên sáng rồi quay đầu giảm.

Giá vàng trong nước ngày 24/12/2025

Chốt phiên giao dịch 24/12, giá vàng miếng SJC đóng cửa ở mức 157,2-159,2 triệu đồng/lượng (mua - bán), tăng 200.000 đồng/lượng ở cả chiều mua vào và bán ra so với",vàng giá 2025,2
2025-12-24,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 24/12/2025 lập kỷ lục thứ 50, vàng là tiền tệ hay hàng hóa? Trung Quốc-Nga phát sinh giao dịch song phương lớn nhất lịch sử - Báo Thế giới và Việt Nam",https://news.google.com/rss/articles/CBMi_gFBVV95cUxNOGFkUi1UTGpDMzk1TG5SaTFOYzFuTlFld3J2SnhQU1hLay1uWFdrT0JEcEtIMndfemFGZVB4WXNfYVJFRVZTeDR0ajdUZXpzRUN4aUpDek9yTkRNc1lyVGx4RE9TcVJpTV8tX2RPU01XalRWZUNqSzZNYVBOd2NsdXBYMmQtTXVvMFNubUNKSlVZZHRqa0hSdk1RX0RMZVhuZDY4VGpaS1Rlbm5XRnN5dENOREEwVVNSV3BmWEtmb1B,2025-12-24,2025-12-24,google_news_rss:unknown,,"Giá vàng hôm nay 24/12/2025 lập kỷ lục thứ 50, vàng là tiền tệ hay hàng hóa? Trung Quốc-Nga phát sinh giao dịch song phương lớn nhất lịch sử - Báo Thế giới và Việt Nam","Thứ bảy 11/07/2026 17:22 | Hotline: 0879553979 | baoquocte2016@gmail.com
Tin 24h
Danh sách chủ đề
BỘ NGOẠI GIAO
INFOGRAPHIC
EMAGAZINE
CƠ QUAN ĐẠI DIỆN CỦA VIỆT NAM Ở NƯỚC NGOÀI
MỚI NHẤT
THỜI SỰ
BIỂN ĐÔNG 24/7
THẾ GIỚI
NGOẠI GIAO
KINH TẾ
NGƯỜI VIỆT
VĂN HÓA
XÃ HỘI
GIẢI TRÍ
THỂ THAO
CÔNG NGHỆ
Ô TÔ+
NHÂN QUYỀN
ENGLISH
GIÁ VÀNG HÔM NAY
Giá vàng hôm nay 24/12/2025 lập kỷ lục thứ 50, vàng là tiền tệ hay hàng hóa? Trung Quốc-Nga phát sinh giao dịch song phương lớn nhất lịch sử
MINH ANH
06:06 | 24/12/202",vàng giá 2025,2
2025-12-25,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 25/12: Quay đầu giảm sau khi đạt đỉnh - VietnamFinance,https://news.google.com/rss/articles/CBMipgFBVV95cUxNTUl1OXBPNEJiQmFVTDl1d3RQVEVUSzFLMU1PZGtVbld1a2g4c2FDSDVaTy1QYzZmaHM4Y3gwYkM2dEtFaHYwdGQtY1VybEV2U0k3MWhLNWtGTWpqN1lOZ1FOaWtPa1NCeTdzZ2JEZlZzVHBHTVJWNzVCMzYyaGxhRThoOGdJS3BCOFV0UjVWUTNrVmwwck9fdkd6TXpVVk9HT01OVkVR?oc=5,2025-12-25,2025-12-25,google_news_rss:unknown,,Giá vàng hôm nay 25/12: Quay đầu giảm sau khi đạt đỉnh - VietnamFinance,"Giá vàng hôm nay 25/12: Quay đầu giảm sau khi đạt đỉnh
Minh Nhật - 25/12/2025 07:00 (GMT+7)
(VNF) -Sau khi tiến sát mốc 160 triệu đồng/lượng, giá vàng miếng SJC bất ngờ quay đầu giảm, xuống còn 158,8 triệu đồng/lượng.
Giá vàng trong nước giảm nhẹ

Khảo sát vào 8h30 sáng 25/12, giá vàng trong nước được điều chỉnh giảm nhẹ ở cả hai chiều mua vào - bán ra tại một số nhà vàng.

Theo đó, giá vàng miếng SJC được các nhà vàng niêm yết ở mức 156,8 triệu đồng/lượng chiều mua vào và 158,8 triệu đồng/lượng",vàng nhập siêu,2
2025-12-25,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 25/12/2025: Vàng SJC và nhẫn trơn ‘hạ nhiệt' - Báo VietNamNet,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOblZfY0JiU2NlelVxckpmTURuVDdqMWdMSE5sVjVPTGNtMHZidFVCSXA5OVozN0NleWY4TFFiT1p3aDFtMk9scVl2WUpUeGs0U1VjQ1BERnFseExfUWNpU2FHTWpyYnhZOUtVbUxqTzZiQWI2SGFIOU92ZDRHOFp0TmlpZTEzc0lkUllBenhYQzlKaWhPQlBGM0hhTTRkRzUwQm5YX0xYSGVqSFk?oc=5,2025-12-25,2025-12-25,google_news_rss:unknown,,Giá vàng hôm nay 25/12/2025: Vàng SJC và nhẫn trơn ‘hạ nhiệt' - Báo VietNamNet,"Giá vàng hôm nay 25/12/2025: Vàng SJC và nhẫn trơn ‘hạ nhiệt'

Mạnh Hà

Xem các bài viết của tác giả
Giá vàng hôm nay 25/12/2025 ghi nhận vàng miếng SJC giảm 400 nghìn đồng/lượng ở cả chiều mua và bán.

Giá vàng trong nước hôm nay 25/12/2025

Phiên giao dịch 25/12, giá vàng miếng SJC đóng cửa ở mức 156,8-158,8 triệu đồng/lượng (mua - bán), giảm 400.000 đồng/lượng ở cả chiều mua vào và bán ra so với kết phiên giao dịch hôm qua.

Giá vàng nhẫn loại 1-5 chỉ của SJC chốt phiên 25/12 ở mức 152,6-155,",vàng giá 2025,2
2025-12-25,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 25.12.2025: Lao dốc 1 triệu đồng từ đỉnh kỷ lục - Báo Thanh Niên,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPX3lnM0dIRDBMb2d1bU9LSFdnYVF4cnBEOFpaejJwTnVnTHowdUdKbGxwVllUcHJqajZ6Ukk2RWtNbGRsV054WEJ1aHYtYVBRR1JkSjgtQWpVaE5oY3hwSkRGd3dJUWJZTUFMQ3NES1ZlSnFaa2M4TDhuOUFMVFFlSTRYLVVSVERENmsxOElZS2VqTGNlZWw4YkZXd2ZSLVFGblZrV1ctRDg?oc=5,2025-12-25,2025-12-25,google_news_rss:unknown,,Giá vàng hôm nay 25.12.2025: Lao dốc 1 triệu đồng từ đỉnh kỷ lục - Báo Thanh Niên,"Sáng 25.12, giá vàng miếng tại Công ty vàng bạc đá quý Sài Gòn - SJC được mua vào 156,8 triệu đồng/lượng, bán ra 158,8 triệu đồng, giảm 400.000 đồng so với cuối ngày hôm qua. Tổng cộng, so với mức cao kỷ lục của một ngày trước thì mỗi lượng vàng miếng SJC đã giảm 1 triệu đồng. 

Trong khi đó, vàng nhẫn tại các công ty hầu như đồng loạt đứng yên nhưng cũng đã mất gần 1 triệu đồng/lượng từ mức đỉnh cao trước đó. Hiện SJC mua vàng nhẫn 152,6 triệu đồng, bán ra 155,6 triệu đồng; Công ty vàng bạc đá ",vàng giá 2025,2
2025-12-25,fx_shock,domestic_vietnam,medium,fx_pass_through,"Giá vàng hôm nay 25/12/2025 tăng chưa có dấu hiệu quay đầu, đồng USD mất gần 10%, dư địa giá lên còn đến đâu? - Báo Thế giới và Việt Nam",https://news.google.com/rss/articles/CBMi0gFBVV95cUxOSEtOZ182WHN6YlBxNzlRWVkxZmw2SmlreHcwX2dhdTkzenJxTkRvNmFCbUhzZU4yQkdQQ3g4dDlnT3M4VEtKcVRqSWg2Tm9hOHI1amp6NURqNUZSWXNaQlJCRmZIMFZ6N1N3cEhvMmdnZGh4X2I5V0VscE5ieGJUbVdvX0VFeTFrbHJpWllYZmZzZTFPTEdaMThSVm4zamMyTUJHMS12WmxycUVsS2I2cElvVTZGSUNUUXRKRXBWSG1,2025-12-25,2025-12-25,google_news_rss:unknown,,"Giá vàng hôm nay 25/12/2025 tăng chưa có dấu hiệu quay đầu, đồng USD mất gần 10%, dư địa giá lên còn đến đâu? - Báo Thế giới và Việt Nam",,vàng giá 2025,2
